pathway,padj,NES,database,analysis,genes,comparison
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE,0.5838173295634973,1.7357645947555391,c5.go.bp,ORA,"CPLX1,GRIN2A,HOMER1,LGI1,WNT5A",sample_type_normal_vs_tumor
GOBP_PROTEIN_MATURATION,0.9561778917882818,1.0350299990949696,c5.go.bp,ORA,"ADAMTS2,BCHE,CLEC3B,CPM,CPZ,F13A1,F7,FGB,FKBP10,GRIN2A,GSN,IL1R2,KLK6,NAA16,NKD2,P3H1,PCSK9,PLAU,PRKACB,SERPINF2,SOX4,SPON1,TESC",sample_type_normal_vs_tumor
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,1,0.4288359587043097,c5.go.bp,ORA,"ITCH,,USP18",sample_type_normal_vs_tumor
GOBP_PROTEIN_MONOUBIQUITINATION,0.8530115914153024,1.366914618369987,c5.go.bp,ORA,"ITCH,,NEDD4L,RNF152",sample_type_normal_vs_tumor
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION,1,0.6906515966500988,c5.go.bp,ORA,"GALNT6,LARGE2,ST3GAL2",sample_type_normal_vs_tumor
GOBP_PROTEIN_O_LINKED_MANNOSYLATION,0.9901548374289101,1.1510859944168312,c5.go.bp,ORA,LARGE2,sample_type_normal_vs_tumor
GOBP_PROTEIN_POLYMERIZATION,1,0.7399838535536771,c5.go.bp,ORA,"CRACD,CSF3,FGB,GSN,HAUS5,SPTBN2,STMN2,UBE2C,WASF1",sample_type_normal_vs_tumor
GOBP_PROTEIN_POLYUBIQUITINATION,1,0.5980251455368694,c5.go.bp,ORA,"HERC5,ITCH,,NEDD4L,RNF152,RNF183,TRAF5,UBE2C",sample_type_normal_vs_tumor
GOBP_PROTEIN_PROCESSING,0.17841021040013383,1.7133676322425644,c5.go.bp,ORA,"ADAMTS2,BCHE,CLEC3B,CPM,CPZ,F7,FGB,GRIN2A,GSN,IL1R2,KLK6,NKD2,PCSK9,PLAU,PRKACB,SERPINF2,SPON1",sample_type_normal_vs_tumor
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,1,0.20829175137066472,c5.go.bp,ORA,"NUFIP1,SRPK3",sample_type_normal_vs_tumor
GOBP_PROTEIN_STABILIZATION,0.9824172342376005,0.9841785252263906,c5.go.bp,ORA,"ATP1B3,MSX1,MT3,NAA16,P3H1,SOX4,STXBP1,TESC,TSPAN1",sample_type_normal_vs_tumor
GOBP_PROTEIN_SUMOYLATION,1,0.35275215957935147,c5.go.bp,ORA,STX1A,sample_type_normal_vs_tumor
GOBP_PROTEIN_TARGETING,1,0.2840342064145428,c5.go.bp,ORA,"AQP11,CEMIP,GIPC1,PDZK1",sample_type_normal_vs_tumor
GOBP_PROTEIN_TARGETING_TO_MEMBRANE,1,0.5858205507299944,c5.go.bp,ORA,"AQP11,CEMIP,PDZK1",sample_type_normal_vs_tumor
GOBP_PROTEIN_TETRAMERIZATION,0.5825491535543581,1.6402975420439845,c5.go.bp,ORA,"DEFA5,DNM1,GRIN2B,HOMER1,MAT1A,TRPM6",sample_type_normal_vs_tumor
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE,1,0.5910982133491837,c5.go.bp,ORA,PEX26,sample_type_normal_vs_tumor
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT,1,0.9241112912923856,c5.go.bp,ORA,"AZGP1,EDNRA,PEX26",sample_type_normal_vs_tumor
GOBP_PROTEIN_TRIMERIZATION,0.5838173295634973,2.733829236739974,c5.go.bp,ORA,"ASIC1,COL1A2",sample_type_normal_vs_tumor
GOBP_PROTEOGLYCAN_METABOLIC_PROCESS,1,0.8411782266892228,c5.go.bp,ORA,"ADAMTS12,COL11A1,SULF1",sample_type_normal_vs_tumor
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,0.42788362532479396,1.6200469551051697,c5.go.bp,ORA,"ATP6V0D2,OTOP3,SLC11A1,SLC15A1,SLC17A5,SLC25A27,SLC36A1,SLC4A11,SLC9A9,TESC",sample_type_normal_vs_tumor
GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION,0.7519876167914471,1.822552824493316,c5.go.bp,ORA,"GREM1,HOXA9",sample_type_normal_vs_tumor
GOBP_PSEUDOURIDINE_SYNTHESIS,0.9824172342376005,1.2150352163288773,c5.go.bp,ORA,PUS1,sample_type_normal_vs_tumor
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1,0.6627464816339331,c5.go.bp,ORA,PRKG2,sample_type_normal_vs_tumor
GOBP_PULMONARY_VALVE_DEVELOPMENT,0.7286848842127682,1.9017942516451993,c5.go.bp,ORA,"ROBO2,STRA6",sample_type_normal_vs_tumor
GOBP_PULMONARY_VALVE_MORPHOGENESIS,0.6437918637128179,2.3021719888336625,c5.go.bp,ORA,"ROBO2,STRA6",sample_type_normal_vs_tumor
GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY,0.515374512595688,2.4300704326577547,c5.go.bp,ORA,"ADORA3,GPR34,P2RY4",sample_type_normal_vs_tumor
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,1,0.45882448728503067,c5.go.bp,ORA,"ACAT1,MLXIPL,SUCLG2",sample_type_normal_vs_tumor
GOBP_PURINE_CONTAINING_COMPOUND_SALVAGE,0.9746562420558721,1.458042259594653,c5.go.bp,ORA,AMPD2,sample_type_normal_vs_tumor
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT,0.618592968128048,1.9882394449017995,c5.go.bp,ORA,"AQP9,LRRC8E,SLC22A3",sample_type_normal_vs_tumor
GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS,0.999523025428872,1.0935316946959897,c5.go.bp,ORA,PPAT,sample_type_normal_vs_tumor
GOBP_PURINE_NUCLEOSIDE_METABOLIC_PROCESS,1,0.911276412246658,c5.go.bp,ORA,PTGDR,sample_type_normal_vs_tumor
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.6901615623868632,2.0829175137066467,c5.go.bp,ORA,"AMPD2,PPAT",sample_type_normal_vs_tumor
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.9901548374289101,1.0414587568533233,c5.go.bp,ORA,"AMPD2,PPAT",sample_type_normal_vs_tumor
GOBP_PURINE_NUCLEOTIDE_TRANSPORT,1,0.5910982133491837,c5.go.bp,ORA,LRRC8E,sample_type_normal_vs_tumor
GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS,0.9901548374289101,1.1510859944168312,c5.go.bp,ORA,PTGDR,sample_type_normal_vs_tumor
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,1,0.23772428145564992,c5.go.bp,ORA,MLXIPL,sample_type_normal_vs_tumor
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1,0.2716848930921713,c5.go.bp,ORA,"GPD1L,MLXIPL",sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.709225740574458,1.6823564533784456,c5.go.bp,ORA,"CDA,CMPK2,CPS1",sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.6901615623868632,1.7266289916252466,c5.go.bp,ORA,"APOBEC3B,CDA,STPG4",sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.7743304957973474,1.3500391292543081,c5.go.bp,ORA,"APOBEC3B,CDA,CMPK2,CPS1,STPG4",sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,0.999523025428872,1.0935316946959897,c5.go.bp,ORA,CMPK2,sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS,0.6437918637128179,2.3021719888336625,c5.go.bp,ORA,"CDA,CPS1",sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS,0.6901615623868632,2.0829175137066467,c5.go.bp,ORA,"APOBEC3B,CDA",sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.9824172342376005,1.2150352163288773,c5.go.bp,ORA,CDA,sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.9815773732350944,1.286507876112929,c5.go.bp,ORA,CMPK2,sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,1,0.9941197224508997,c5.go.bp,ORA,CMPK2,sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.8586035814984555,1.5083195788910202,c5.go.bp,ORA,"CDA,CMPK2",sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,1,0.911276412246658,c5.go.bp,ORA,"CDA,CMPK2",sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,1,1.0414587568533233,c5.go.bp,ORA,CDA,sample_type_normal_vs_tumor
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,1,0.8100234775525849,c5.go.bp,ORA,CDA,sample_type_normal_vs_tumor
GOBP_PYROPTOSIS,1,0.6627464816339331,c5.go.bp,ORA,MAP3K20,sample_type_normal_vs_tumor
GOBP_PYRUVATE_METABOLIC_PROCESS,1,0.40129603475082193,c5.go.bp,ORA,"MLXIPL,PCK1",sample_type_normal_vs_tumor
GOBP_QUATERNARY_AMMONIUM_GROUP_TRANSPORT,0.019656753750830532,6.8345730918499354,c5.go.bp,ORA,"PDZK1,SLC16A9,SLC22A3,SLC22A4,SLC6A20",sample_type_normal_vs_tumor
GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION,0.8388171757430875,1.3959979081225398,c5.go.bp,ORA,"FARP1,STMN3,WASF1",sample_type_normal_vs_tumor
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,1,0.19527351690999814,c5.go.bp,ORA,CDKN1A,sample_type_normal_vs_tumor
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,1,0.8866473200237754,c5.go.bp,ORA,"CD36,CPS1,HBB",sample_type_normal_vs_tumor
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,1,0.9306652720816933,c5.go.bp,ORA,"CD36,NOX4",sample_type_normal_vs_tumor
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.37151524926359836,1.5386375603762668,c5.go.bp,ORA,"AGT,CD177,CD36,CDKN1A,GLS2,HBA1,HBA2,HBB,MMP3,MT3,NOX4,PDGFRB,PID1,TFAP2A",sample_type_normal_vs_tumor
GOBP_RECEPTOR_CATABOLIC_PROCESS,0.515374512595688,2.4300704326577547,c5.go.bp,ORA,"ITCH,,PCSK9,ZNRF3",sample_type_normal_vs_tumor
GOBP_RECEPTOR_CLUSTERING,0.5057800189542226,1.9184766573613852,c5.go.bp,ORA,"FARP1,GSN,PTN,SLC7A11,THY1",sample_type_normal_vs_tumor
GOBP_RECEPTOR_INTERNALIZATION,0.2285554198366229,1.9527351690999815,c5.go.bp,ORA,"APLN,CD36,CXCL8,CXCR1,DNM1,DRD2,GREM1,ITCH,,PCSK9,SFRP4",sample_type_normal_vs_tumor
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE,1,0.8576719174086194,c5.go.bp,ORA,"CPLX1,LGI1",sample_type_normal_vs_tumor
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.43914887054155016,1.4515907451716679,c5.go.bp,ORA,"APLN,ASGR1,CD36,CXCL8,CXCR1,DNM1,DRD2,FCHO1,GREM1,ITCH,,PCSK9,SFRP4,SGIP1,STAB2,WASF1",sample_type_normal_vs_tumor
GOBP_RECEPTOR_METABOLIC_PROCESS,0.8828843373794372,1.2497505082239881,c5.go.bp,ORA,"ITCH,,PCSK9,TBC1D16,ZNRF3",sample_type_normal_vs_tumor
GOBP_RECEPTOR_RECYCLING,1,0.9508971258225997,c5.go.bp,ORA,"PCSK9,TBC1D16",sample_type_normal_vs_tumor
GOBP_RECOMBINATIONAL_REPAIR,1,0.47804664249005013,c5.go.bp,ORA,"AUNIP,MAD2L2,RAD54L,RTEL1",sample_type_normal_vs_tumor
GOBP_REGENERATION,0.11982882923100223,1.9297618141693937,c5.go.bp,ORA,"ANGPT2,BAAT,CDKN1A,CLDN1,F7,IL6,KLK6,PDX1,PRRX1,PTN,PTPRU,SLC7A5,SPP1,THY1,TNC",sample_type_normal_vs_tumor
GOBP_REGULATED_EXOCYTOSIS,0.5496899131775428,1.4075160426780065,c5.go.bp,ORA,"CADPS,CD177,CPLX1,GPR15LG,GRP,P2RY4,PRKCG,PTGDR,STX19,STX1A,STX2,STXBP1,SYT1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT,0.6437918637128179,1.8746257623359823,c5.go.bp,ORA,"PDPN,RYR2,SRI",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,0.7944821396585026,1.127998309715061,c5.go.bp,ORA,"CELSR1,CNN2,CRACD,CSF3,FSCN1,GRHL3,GSN,IL1A,MYOC,PDGFRB,PDPN,PROX1,RHPN1,RYR2,SERPINF2,SPTBN2,SRI,WASF1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,1,0.6834573091849935,c5.go.bp,ORA,"MYOC,RHPN1,SERPINF2",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,1,0.5991954491484874,c5.go.bp,ORA,"CRACD,CSF3,GSN,SPTBN2",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,1,0.7055043191587029,c5.go.bp,ORA,"CRACD,CSF3,GSN,MYOC,RHPN1,SERPINF2,SPTBN2,WASF1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ACTIN_NUCLEATION,0.9746562420558721,1.2150352163288773,c5.go.bp,ORA,"GSN,WASF1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ACTION_POTENTIAL,1,0.911276412246658,c5.go.bp,ORA,"CD36,RYR2",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY,1,0.9941197224508997,c5.go.bp,ORA,DACT1,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION,1,0.9508971258225997,c5.go.bp,ORA,"MYOC,PROX1,RHPN1,SERPINF2",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,0.735977648112326,1.6002902849209604,c5.go.bp,ORA,"C2CD4A,CREB3L3,IL6",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,1,0.7771291231342059,c5.go.bp,ORA,"ASCL2,IL23A,IL6,MAD2L2,PKN1,RSAD2,SLC11A1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.9815773732350944,1.286507876112929,c5.go.bp,ORA,PDE3A,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,0.11590830939979958,3.645105648986632,c5.go.bp,ORA,"ADORA3,DRD2,EDNRA,LGR4,LGR5",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AEROBIC_RESPIRATION,1,0.7541597894455101,c5.go.bp,ORA,MLXIPL,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,1,0.5334300949736535,c5.go.bp,ORA,GPER1,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,1,0.7881309511322447,c5.go.bp,ORA,"ASCL2,IL23A,ITCH,,LGALS9B",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,1,0.6075176081644387,c5.go.bp,ORA,"ASCL2,IL23A",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,1,0.4374126778783959,c5.go.bp,ORA,RBPMS,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS,1,0.6943058379022156,c5.go.bp,ORA,"SLC7A11,SPON1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS,0.7519876167914471,1.822552824493316,c5.go.bp,ORA,"GPR37,SLC7A11",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,0.9746562420558721,1.366914618369987,c5.go.bp,ORA,SLC7A5,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT,0.6625756747717508,1.822552824493316,c5.go.bp,ORA,"SLC12A2,SLC7A5,STXBP1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,1,0.5334300949736535,c5.go.bp,ORA,SPON1,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,0.6791548760722186,1.1742622224923378,c5.go.bp,ORA,"AGT,AQP11,BDKRB2,CPS1,CRACD,CSF3,DNM1,EDN3,EDNRA,FGB,GPER1,GSN,HBB,KNG1,LRRC8E,MT3,OXTR,PLS1,SCNN1B,SERPINF2,SLC12A2,SPP1,SPTBN2,WNT5A",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,1,0.8100234775525849,c5.go.bp,ORA,PKN1,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION,0.06225571277836454,4.556382061233291,c5.go.bp,ORA,"ROBO2,SULF1,WNT2,WNT5A,WT1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,0.0035758548382751466,3.692444683389056,c5.go.bp,ORA,"AGT,GREM1,GRHL3,LGR4,MSX1,PTK7,ROBO2,SOX9,SULF1,TNFRSF11B,WNT2,WNT5A,WT1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ANOIKIS,1,0.9508971258225997,c5.go.bp,ORA,ITGA5,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,0.999523025428872,1.0935316946959897,c5.go.bp,ORA,SLC11A1,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.8394615909862183,1.3057094862041667,c5.go.bp,ORA,"GCSAM,SLC39A10,STAP1,THY1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.5563014524283627,1.2937558078093399,c5.go.bp,ORA,"AGT,BDKRB2,CD44,ELL3,FAIM2,FAS,FGB,GPER1,GRINA,HMOX1,IL1A,INHBA,ITM2C,MSX1,MYC,PDX1,RNF183,S100A9,SNAI1,TNFSF10,WNT5A",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_APPETITE,0.21064841772723036,4.374126778783959,c5.go.bp,ORA,"GDF15,NPY,SLC22A3",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,1,0.7810940676399926,c5.go.bp,ORA,WASF1,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,0.7944821396585026,1.6823564533784456,c5.go.bp,ORA,"IL6,LIF",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,0.6916323957377648,1.5621881352799851,c5.go.bp,ORA,"ATP1B3,BRSK2,IFIT1,TNNI3",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS,1,0.6729425813513783,c5.go.bp,ORA,"MLXIPL,PID1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY,1,0.4463394672228529,c5.go.bp,ORA,MTM1,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION,0.9746562420558721,1.366914618369987,c5.go.bp,ORA,CALCOCO2,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AUTOPHAGY,1,0.5672498704474874,c5.go.bp,ORA,"ATP6V0D2,CALCOCO2,HMOX1,MAPK15,MTM1,RNF152,SLC35D3,SLC7A5,TRIB3",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AXONOGENESIS,0.6816102204534114,1.3563183810182817,c5.go.bp,ORA,"BRSK2,EPHB3,MT3,PLXNB3,ROBO2,SPP1,THY1,WNT5A",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_AXON_EXTENSION,1,0.6432539380564645,c5.go.bp,ORA,"MT3,WNT5A",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BEHAVIOR,0.709225740574458,1.534781325889108,c5.go.bp,ORA,"DRD2,GRP,SGIP1,STRA6",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY,0.6901615623868632,2.0829175137066467,c5.go.bp,ORA,"CLDN1,SNAI1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BINDING,0.9746562420558721,1.026790323658206,c5.go.bp,ORA,"CDKN1A,CPNE1,DACT1,IFIT1,IFIT2,MAD2L2,MDFI,NES,PCSK9,TRIB3",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.6616612807968247,1.6506138787863993,c5.go.bp,ORA,"CXCL6,CXCL8,GSN,KRT6A",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,0.818310211399311,1.286507876112929,c5.go.bp,ORA,"GREM1,NOTUM,PTN,SOX9,TFAP2A",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BLOOD_CIRCULATION,0.09817434010434242,1.86574128005003,c5.go.bp,ORA,"ABCC9,ADORA3,AGT,APLN,BDKRB2,CYP2J2,DRD2,EDN3,EDNRA,FGB,FXYD1,GPD1L,HSPB7,OXTR,RYR2,SRI,THRB,TNNI3",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BLOOD_PRESSURE,0.11338431348330026,2.001234473953445,c5.go.bp,ORA,"ABCC9,AGT,APLN,COL1A2,DRD2,EDN3,EDNRA,HBB,NPY,OXTR,SCNN1B,SCNN1G,SERPINF2,TNNI3",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY,0.08733861854470014,2.4852993061272493,c5.go.bp,ORA,"CHRDL2,GPR155,GREM1,HTRA1,MSX1,MSX2,SFRP4,SOSTDC1,SULF1,WNT5A",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,0.054388455753905905,1.7881650353519327,c5.go.bp,ORA,"ACTN1,APLN,CD36,CEL,DGKG,DRD2,F13A1,F7,FAP,FGB,FOXA2,HBB,IL6,KNG1,NFE2,OXTR,PDPN,PLAU,PRKACB,SAA1,SCNN1B,SCNN1G,SERPINF2,SLC7A11,STXBP1,TYRO3",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BONE_MINERALIZATION,0.6618638405154674,1.5401854854873094,c5.go.bp,ORA,"GREM1,NOTUM,PTN,SOX9,TFAP2A",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BONE_REMODELING,0.5397396592800713,2.0344775715274226,c5.go.bp,ORA,"GREM1,IL6,SPP1,TNFRSF11B",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BONE_RESORPTION,0.6625756747717508,1.822552824493316,c5.go.bp,ORA,"IL6,SPP1,TNFRSF11B",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS,0.07142282540253585,5.467658473479948,c5.go.bp,ORA,"AGT,GREM1,LGR4,SOX9",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_B_CELL_ACTIVATION,0.8014571690695149,1.2346325585277302,c5.go.bp,ORA,"CDKN1A,IL6,INHBA,MAD2L2,MIR17HG,PKN1,SLC39A10",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.6437918637128179,2.3021719888336625,c5.go.bp,ORA,"MIR17HG,SLC39A10",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION,0.9402878540009822,1.3254929632678663,c5.go.bp,ORA,"INHBA,MIR17HG",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,1,0.37068871006643717,c5.go.bp,ORA,MAD2L2,sample_type_normal_vs_tumor
GOBP_REGULATION_OF_B_CELL_PROLIFERATION,0.9746562420558721,1.1120661301993116,c5.go.bp,ORA,"CDKN1A,PKN1,SLC39A10",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.35504477203065754,3.1243762705599702,c5.go.bp,ORA,"GCSAM,SLC39A10,STAP1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING,0.9402878540009822,1.3254929632678663,c5.go.bp,ORA,"LMCD1,RCAN1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,0.49291825972710973,2.5235346800676686,c5.go.bp,ORA,"STX1A,STXBP1,SYT1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT,0.6901615623868632,1.7266289916252466,c5.go.bp,ORA,"HOMER1,PDGFRB,PLPP4",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.7744075429511621,1.2408870294422578,c5.go.bp,ORA,"CACNB1,CEMIP,DRD2,GPER1,RGS9,RYR2,SRI,THY1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.9561778917882818,1.1929436669410796,c5.go.bp,ORA,"CACNB1,DRD2,SRI",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT,0.43856648488521105,1.479173306835155,c5.go.bp,ORA,"CACNB1,CEMIP,DRD2,GPER1,HOMER1,OPRD1,PACSIN3,PDGFRB,PLPP4,RGS9,RYR2,SRI,STC2,THY1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,1,0.8411782266892228,c5.go.bp,ORA,"LMCD1,PDGFRB,RCAN1",sample_type_normal_vs_tumor
GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING,0.9746562420558721,1.458042259594653,c5.go.bp,ORA,PDE3A,sample_type_normal_vs_tumor
