gene_id	gene_name	DRX399598	DRX399599	DRX399600	DRX399601	DRX399602	DRX399603
ENSMUSG00000071671	Gm10343	0	0	0	0	0.703316	0
ENSMUSG00000071679	Rtl4	0	0	0	0	0	0
ENSMUSG00000071680	Gm7123	0	0	0	0	0	0
ENSMUSG00000071686	Tex13a	0	0	0	0	0	0
ENSMUSG00000071691	Gm960	0.042636	0	0	0.430805	0	0
ENSMUSG00000071708	Sms	41.459571	32.072435	33.128828	40.404278	28.174684	36.39865
ENSMUSG00000071711	Mpst	51.266224	61.834163	69.516351	36.971823	34.448358	44.573692
ENSMUSG00000071713	Csf2rb	13.999873	9.414863	5.710594	13.146	17.453987	27.732895
ENSMUSG00000071714	Csf2rb2	9.20167	5.975614	3.945076	8.330675	12.524511	17.381593
ENSMUSG00000071715	Ncf4	15.326196	11.835702	10.818027	15.593874	18.831357	27.220399
ENSMUSG00000071716	Apol7e	0.238545	0.367613	0.939999	0.356682	0.682571	1.339255
ENSMUSG00000071719	Tmem28	0	0	0	0	0.024529	0
ENSMUSG00000071721	1700010D01Rik	0	0	0	0	0	0
ENSMUSG00000071722	Spin4	0.499493	0.406998	0.149576	3.703274	0.549395	1.017006
ENSMUSG00000071723	Gspt2	0.16233	0.321857	0.074307	0.156155	0.209453	0.150281
ENSMUSG00000071724	Smpd5	1.528734	3.167685	1.491226	2.033169	2.908322	3.390837
ENSMUSG00000071726	Gm5941	0.233633	0	0	0	0	0
ENSMUSG00000071738	Cldn34b3	0	0	0	0	0	0
ENSMUSG00000071745	DXBay18	0.19005	0.359718	0	1.731727	0.138753	0.328102
ENSMUSG00000071748	Gm14698	0.642093	0.280011	0.677876	0.481693	0.251376	0.250105
ENSMUSG00000071749	4933412E24Rik	0	0	0	0	0.059193	0
ENSMUSG00000071750	Gm7713	0	0	0	0	0	0
ENSMUSG00000071753	C230004F18Rik	0	0	0	0	0	0
ENSMUSG00000071757	Zhx2	8.874462	12.159441	16.016736	6.233857	10.08119	10.261591
ENSMUSG00000071763	4933416I08Rik	0	0	0	0	0	0
ENSMUSG00000071764	Olfr1320	0	0	0	0	0	0
ENSMUSG00000071766	Rhox12	0	0	0	0	0	0
ENSMUSG00000071767	Rhox7a	0.103829	0	0	0	0	0
ENSMUSG00000071769	Rhox3h	0	0	0	0	0	0
ENSMUSG00000071770	Rhox4e	0	0	0	0	0	0
ENSMUSG00000071771	Rhox4b	0	0	0.125715	0	0	0
ENSMUSG00000071772	Rhox3a	0	0	0	0	0	0
ENSMUSG00000071773	Rhox1	0	0	0	0	0	0
ENSMUSG00000071788	Gm14525	0	0	0	0	0	0
ENSMUSG00000071793	2610005L07Rik	39.213054	46.619562	46.408926	47.193562	55.073177	43.836398
ENSMUSG00000071796	6820431F20Rik	45.856816	41.416951	42.134635	35.898965	48.567545	40.954354
ENSMUSG00000071815	Fthl17e	0	0	0	0	0	0
ENSMUSG00000071816	Ssxb5	0	0	0	0	0	0
ENSMUSG00000071818	4930417O22Rik	0	0	0	0	0	0
ENSMUSG00000071847	Apcdd1	46.169019	72.389494	120.302692	89.675828	40.414087	28.263748
ENSMUSG00000071855	Ccdc112	1.98982	1.727759	1.962066	1.820917	2.523924	2.137222
ENSMUSG00000071856	Mcc	6.349651	10.545462	8.247221	11.107883	8.549768	5.285859
ENSMUSG00000071858	Gm94	0	0	0	0	0	0
ENSMUSG00000071860	2900055J20Rik	0	0	0	0	0	0
ENSMUSG00000071862	Lrrtm2	0.014502	0	0.031038	0.016298	0	0
ENSMUSG00000071866	Ppia	2948.640645	3361.162052	2875.426786	3305.114819	3747.690902	2760.954417
ENSMUSG00000071867	Gm6304	0	0	0	0	0	0
ENSMUSG00000071890	Mroh9	0	0	0	0	0	0
ENSMUSG00000071893	Vmn1r4	0.216571	0.459407	0.426608	0.339913	0.099133	0.215814
ENSMUSG00000071909	Nutm2	0	0	0	0	0	0
ENSMUSG00000071937	Adam25	0	0	0	0	0	0
ENSMUSG00000071952	Gm10351	0	0	0	0	0	0
ENSMUSG00000071984	Fndc1	34.091902	29.600282	15.928261	28.023945	41.26931	61.904633
ENSMUSG00000072049	Vmn2r121	0	0	0	0	0	0
ENSMUSG00000072066	6720489N17Rik	1.176751	2.512748	1.778442	2.911355	3.441111	2.969091
ENSMUSG00000072068	Gm16261	0	0	0	0	0	0
ENSMUSG00000072082	Ccnf	9.055436	9.269128	6.773645	9.241649	10.496801	8.458597
ENSMUSG00000072100	Cldn34b1	0	0	0	0	0	0
ENSMUSG00000072109	A530040E14Rik	1.898859	2.593115	3.882891	4.49389	5.776085	3.076115
ENSMUSG00000072115	Ang	17.945088	15.353095	8.898208	23.745555	18.107702	21.601303
ENSMUSG00000072145	BC061237	0	0	0	0	0	0.115746
ENSMUSG00000072188	Gm10354	0	0	0.253561	0	0.181729	0
ENSMUSG00000072214	Sept5	63.941643	68.366682	71.43753	63.477564	45.745407	128.979034
ENSMUSG00000072235	Tuba1a	181.915839	180.748779	182.593046	199.351423	225.708076	260.074417
ENSMUSG00000072244	Trim6	16.906249	12.722613	14.119422	11.560892	20.228301	17.14291
ENSMUSG00000072249	Fthl17f	0	0	0	0	0	0
ENSMUSG00000072255	Rpl31-ps17	0	0.437053	0	0	0	0
ENSMUSG00000072258	Taf1a	22.077299	25.915405	26.512885	18.049592	22.214211	16.859491
ENSMUSG00000072259	Gm5592	0	0	0	0	0	0
ENSMUSG00000072294	Klf12	1.28719	1.059629	0.863364	2.142858	2.808611	1.298588
ENSMUSG00000072295	C2cd6	0.041362	0	0	0	0	0
ENSMUSG00000072324	Gm8420	0	0	0	0	0	0
ENSMUSG00000072381	Gm10355	0	0	0	0	0	0
ENSMUSG00000072387	Gm10356	0	0.088347	0	0.102874	0	0.193931
ENSMUSG00000072407	Gm6419	0	0	0.387156	0.821316	0	0
ENSMUSG00000072419	Dppa2	0.0915	0	0	0	0.052347	0.03538
ENSMUSG00000072421	Gm10357	0	0	0	1.291197	0	1.176752
ENSMUSG00000072423	Psmb11	0	0	0	0.022032	0	0
ENSMUSG00000072437	Nanos1	6.328078	3.826983	5.194713	6.437692	6.346617	8.505502
ENSMUSG00000072460	Atp5l-ps1	0	0	0	0	0	0
ENSMUSG00000072473	1700024G13Rik	0	0	0	0	0	0
ENSMUSG00000072476	Gm9008	0.080182	0	0	0	0.046275	0
ENSMUSG00000072477	Gm10360	0	0	0	0	0	0
ENSMUSG00000072479	Xlr5b	0	0	0	0	0	0
ENSMUSG00000072487	Mroh5	0	0	0	0	0	0
ENSMUSG00000072492	Gm10364	0	0.093381	0	0	0	0.100683
ENSMUSG00000072494	Ppp1r3e	19.57495	13.586617	13.616305	20.957672	22.498359	16.710304
ENSMUSG00000072501	Phf20l1	20.102029	29.259139	38.473719	20.211969	25.024995	31.7586
ENSMUSG00000072511	Hhla1	0	0	0	0	0	0
ENSMUSG00000072541	Gm5046	0	0	0	0	0	0
ENSMUSG00000072553	Gm525	0	0	0	0	0.267158	0.232047
ENSMUSG00000072568	Fam84b	38.795318	54.216968	90.413193	31.297045	35.012193	41.905632
ENSMUSG00000072571	Tmem253	0.234173	0.434804	0	0	0.089164	0
ENSMUSG00000072572	Slc39a2	0.518068	0.319468	0.07981	0.426241	0.237248	0.344375
ENSMUSG00000072573	Gm10369	0.341259	0.235894	0	0	0.194834	0.084776
ENSMUSG00000072574	Gm17184	0	0	0	0	0	0
ENSMUSG00000072575	Eddm3b	0	0	0	0	0	0
ENSMUSG00000072576	Gm16020	0	0	0	0	0	0
ENSMUSG00000072582	Ptrh2	15.335327	16.266928	22.723071	15.130724	18.603887	15.359005
ENSMUSG00000072584	Gm7489	0	0	0	0	0	0.15706
ENSMUSG00000072589	Gm10371	0	0	0	0	0	0
ENSMUSG00000072591	5930412G12Rik	0.084677	0.033482	0	0	0.048452	0.982811
ENSMUSG00000072592	Gm10373	0	0	0	0	0	0
ENSMUSG00000072594	Gm16439	0.700322	0.211339	0	1.546025	0.790693	1.847514
ENSMUSG00000072595	4930503E14Rik	0	0.342067	0	0	0	0
ENSMUSG00000072596	Ear2	1.590578	1.896	0	1.765663	3.618822	7.549544
ENSMUSG00000072598	Ang6	0	0	0	0	0	0
ENSMUSG00000072599	Ear-ps2	0	0	0	0	0	0
ENSMUSG00000072600	Ear-ps9	0	0	0	0	0	0
ENSMUSG00000072601	Ear1	0	0	0	0	0	0
ENSMUSG00000072605	Gm10376	0	0	0	0	0	0
ENSMUSG00000072612	Gm10382	0.15627	0.072051	0.166054	0.61134	0.089252	0.155358
ENSMUSG00000072616	Gm7853	0	0	0	0	0	0
ENSMUSG00000072618	Gm10384	0.259743	0.160072	0.277073	0.097065	0.891707	0.388252
ENSMUSG00000072620	Slfn2	127.627685	42.59255	52.102719	96.383688	102.844938	85.615779
ENSMUSG00000072621	Slfn10-ps	6.352513	9.88377	9.572716	10.850312	14.407514	4.95516
ENSMUSG00000072623	Zfp9	2.023046	1.697464	1.095895	2.420684	2.348461	3.412741
ENSMUSG00000072624	Gm5460	0.022332	0	0	0	0	0
ENSMUSG00000072625	Gdf2	0	0	0	0	0	0
ENSMUSG00000072640	Lyrm9	7.296761	5.533281	1.936127	5.059169	6.664044	14.749844
ENSMUSG00000072647	Adam1a	2.768003	4.327912	2.607358	3.085804	2.466202	1.972251
ENSMUSG00000072653	Zfp783	0.468832	0.545814	0.172083	0.522183	0.716662	1.148226
ENSMUSG00000072660	Gm6288	0.626748	1.04896	0.763942	0.460439	0.726156	0.72465
ENSMUSG00000072662	Mansc4	0	0	0	0	0	0
ENSMUSG00000072663	Spef2	0.065819	0.03632	0.016591	0	0.035537	0.046439
ENSMUSG00000072664	Ugt3a1	0	0	0	0	0	0
ENSMUSG00000072672	Duxbl3	0	0	0	0	0	0
ENSMUSG00000072673	Gm10392	0.052298	0.096628	0	0.058585	0.059819	0.052084
ENSMUSG00000072674	Plac9b	13.263303	5.998047	9.594392	7.356964	8.574186	10.118422
ENSMUSG00000072675	Duxbl2	0	0.215732	0	0.084746	0	0
ENSMUSG00000072676	Tmem254a	2.547139	2.272931	1.416794	10.09637	1.970656	3.985167
ENSMUSG00000072677	Sox5it	0	0	0	0	0	0
ENSMUSG00000072679	D6Ertd474e	0	0	0	0	0	0
ENSMUSG00000072680	Tmem254c	49.044494	46.416154	32.171487	27.214992	50.047617	25.304144
ENSMUSG00000072683	Gm7457	0	0	0	0	0	0
ENSMUSG00000072686	Gm10398	0	0	0	0	0	0
ENSMUSG00000072688	Gm10399	2.554763	2.757619	5.066468	5.342248	4.775457	5.053144
ENSMUSG00000072692	Rpl37rt	38.124041	24.444175	48.953644	13.628454	11.333469	23.327761
ENSMUSG00000072693	Gm10401	0	0	0	0	0	0
ENSMUSG00000072694	1500011B03Rik	21.493575	22.134728	22.927196	30.373928	15.8164	16.517693
ENSMUSG00000072704	Smim10l1	42.068529	49.442691	39.15263	57.686972	50.12745	39.13233
ENSMUSG00000072707	Olfr31	0	0	0	0	0	0
ENSMUSG00000072708	Olfr381	0	0	0	0	0	0
ENSMUSG00000072709	Olfr380	0	0	0	0	0	0
ENSMUSG00000072714	Rpl21-ps4	0	0	0	0	0	0
ENSMUSG00000072717	Klra11-ps	0	0	0	0	0	0
ENSMUSG00000072718	Klra10	0	0.120811	0	0	0.149805	0.130273
ENSMUSG00000072720	Myo18b	0.597512	2.392953	0.010488	0.033039	2.073703	0.034407
ENSMUSG00000072721	Klra14-ps	0	0	0	0	0	0.177968
ENSMUSG00000072722	Gm6588	0	0	0	0	0	0
ENSMUSG00000072723	Gm10044	0.669701	0.116745	0.067305	0.162077	0.144576	0.197931
ENSMUSG00000072726	Gm5797	0	0	0	0	0	0
ENSMUSG00000072731	Gm3715	0	0	0	0	0	0.197001
ENSMUSG00000072738	Gm16440	0	0	0	0	0	0
ENSMUSG00000072739	Gm10408	0	0	0	0	0	0
ENSMUSG00000072753	9230020A06Rik	2.011067	1.748056	1.083855	1.111944	3.997525	0.290136
ENSMUSG00000072754	Lrcol1	0	0	0	0	0	0
ENSMUSG00000072761	Gm6712	4.409924	5.437997	5.408009	4.860271	5.286381	5.612217
ENSMUSG00000072762	4930522L14Rik	11.780393	15.240838	21.814521	9.014885	12.49887	8.526765
ENSMUSG00000072763	5430403G16Rik	2.429854	3.49069	3.895734	2.358847	3.797898	2.07076
ENSMUSG00000072768	Gm10418	0	0	0	0	0	0
ENSMUSG00000072769	Gm10419	0.054782	0.14527	0	0.076762	0.039165	0.439102
ENSMUSG00000072770	Acrbp	5.745797	7.394358	3.059243	3.824372	4.041415	5.886813
ENSMUSG00000072772	Grcc10	164.792045	183.210395	155.554001	172.453019	181.544435	148.12968
ENSMUSG00000072774	Zfp951	5.79738	6.274354	6.709095	7.460732	8.353053	6.420828
ENSMUSG00000072778	Vmn2r27	0	0	0	0	0	0
ENSMUSG00000072780	Vmn2r24	0	0	0	0	0	0
ENSMUSG00000072789	Gm10420	0.815042	0.512529	0.46065	0.573535	0.144974	0.492533
ENSMUSG00000072791	Abcb5	0	0	0	0	0	0
ENSMUSG00000072809	9330160F10Rik	0.653232	0.689109	0.298346	0.699747	0.426434	0.58807
ENSMUSG00000072812	Ahnak2	8.058262	6.669682	4.258938	10.884322	4.894827	15.108129
ENSMUSG00000072813	E330014E10Rik	0	0	0	0	0	0
ENSMUSG00000072814	Gm7982	0.281257	0	0.141516	0	0.168447	0
ENSMUSG00000072821	Gm6351	0	0	0.141516	0	0	0
ENSMUSG00000072822	BC061212	0	0	0.025134	0	0.053938	0.046967
ENSMUSG00000072825	Cep170b	57.195321	48.997465	44.831974	56.981962	71.069666	54.376883
ENSMUSG00000072834	Gm12298	0	0	0	0	0	0
ENSMUSG00000072837	Mir546	0	0	0	0	0	0
ENSMUSG00000072844	G530011O06Rik	3.768499	3.451441	2.226279	1.176655	2.76429	4.085311
ENSMUSG00000072845	Tmprss11a	0	0.029996	0.034629	0.036384	0.037125	0
ENSMUSG00000072847	A530017D24Rik	5.417181	7.450571	6.516027	7.428083	6.834938	5.864062
ENSMUSG00000072849	Serpina1e	0	0.107802	0	0	0.133489	0.058108
ENSMUSG00000072852	2310040G07Rik	0	0	0	0	0.346322	0
ENSMUSG00000072872	Rybp	16.446046	14.02904	12.405078	15.700216	18.12797	19.507897
ENSMUSG00000072874	Gm6116	0	0	0	0	0	0
ENSMUSG00000072875	Gpr27	0.109357	0.134852	0	0.122671	0.166915	0.436099
ENSMUSG00000072878	1700123L14Rik	0	0	0	0	0	0
ENSMUSG00000072884	Gm10433	0.089629	0.16569	0.095593	0.251172	0.870923	0.223267
ENSMUSG00000072888	Samt2	0	0	0	0	0	0
ENSMUSG00000072889	Nfxl1	22.108344	25.806897	23.232822	24.639567	22.758933	22.332208
ENSMUSG00000072893	4933439C10Rik	25.997931	17.663227	10.999864	21.409968	13.870471	12.026683
ENSMUSG00000072898	Gm10434	2.204126	2.863835	1.960046	0	1.777586	0.618193
ENSMUSG00000072900	Mir540	0	0	0	0	0	0
ENSMUSG00000072902	Gm10435	0	0	0	0	0	0.029648
ENSMUSG00000072905	Gm2016	0.058594	0	0	0	0	0.05094
ENSMUSG00000072915	Gm12258	2.015237	2.239732	2.558946	2.666545	2.308879	2.031624
ENSMUSG00000072919	Noxred1	0.738306	0.467546	0.419413	0.90326	0.620929	0.61604
ENSMUSG00000072923	Gm10439	0.044993	0	0	0	0	0
ENSMUSG00000072929	Gm15109	0	0	0	0	0	0
ENSMUSG00000072930	Gm15107	0	0	0	0	0	0
ENSMUSG00000072931	Gm15080	0	0	0	0	0	0
ENSMUSG00000072934	Trpc5os	0	0.044383	0	0.053842	0.082384	0.047841
ENSMUSG00000072940	Gm10443	20.276301	23.743569	16.586178	11.977077	15.693654	22.696315
ENSMUSG00000072941	Sod3	10.148434	7.586783	5.353298	15.634066	13.169167	25.721333
ENSMUSG00000072944	Nup62cl	0.977508	0.205715	0.142424	0.315139	1.151971	0.22176
ENSMUSG00000072945	Ripply1	126.405633	82.579569	103.312251	58.513753	91.856924	87.054096
ENSMUSG00000072946	Ptgr2	38.0591	42.227514	35.924693	49.741063	53.717539	36.843283
ENSMUSG00000072949	Acot1	30.977989	36.315541	53.414024	29.204303	46.389724	20.723583
ENSMUSG00000072950	Gm10444	0	0	0	0	0	0
ENSMUSG00000072952	Gm5878	0	0	0	0.020061	0	0
ENSMUSG00000072955	Tmsb15l	0.151206	0.122224	0	0	0.165471	0.750517
ENSMUSG00000072962	Gm16401	0.128045	0.078914	0.091065	0.095705	0.146533	0
ENSMUSG00000072963	Gm10447	0.151476	0.350197	0.363779	0.552165	0.303432	0.302003
ENSMUSG00000072964	Bhlhb9	1.005924	0.930727	0.583656	1.789913	1.116986	1.804529
ENSMUSG00000072966	Gprasp2	0.450636	0.735461	0.235832	0.157463	0.160289	0.579229
ENSMUSG00000072968	Gm17728	0	0	0	0	0	0
ENSMUSG00000072969	Armcx5	3.346125	3.545289	3.496108	5.113799	2.944023	4.786862
ENSMUSG00000072972	Adam4	1.003355	1.145696	0.923562	0.38817	0.83182	0.689955
ENSMUSG00000072974	Gm4787	0.105179	0.298341	0.336896	0.157331	0.240824	0.279651
ENSMUSG00000072978	Gm5830	0.358099	0	0	0	0	0
ENSMUSG00000072980	Oip5	10.535853	8.57552	8.855468	13.3973	9.82615	8.948962
ENSMUSG00000072982	9230009I02Rik	0	0	0	0	0	0
ENSMUSG00000072983	4933414I15Rik	0	0	0	0	0	0
ENSMUSG00000072995	Cpxcr1	0	0	0	0	0	0
ENSMUSG00000072999	Gm15401	1.90816	0.413019	2.495394	0.750567	0.895927	0.668011
ENSMUSG00000073000	Gm10451	0.514924	0.17482	0.404057	0	0.816327	0.247468
ENSMUSG00000073001	Cylc1	0	0	0	0	0	0
ENSMUSG00000073002	Vamp5	79.646371	64.594921	59.119719	60.191837	100.032754	77.836816
ENSMUSG00000073006	Gm732	0	0	0	0	0	0
ENSMUSG00000073007	Tent5d	0.02847	0	0	0	0	0
ENSMUSG00000073008	Gpr174	0.119106	0.209312	0.279231	0.133753	0.728408	0.354541
ENSMUSG00000073010	Gm5127	0.049759	0.13793	0	0.071685	0.073224	0.265358
ENSMUSG00000073012	Fnd3c2	0	0	0	0	0	0
ENSMUSG00000073016	Uprt	7.281318	7.960909	7.933668	10.803958	13.760887	7.825568
ENSMUSG00000073018	Gm1070	0.148848	0.110183	0.031804	0.10024	0.136363	0.118771
ENSMUSG00000073027	Dmrtc1b	0	0	0	0	0	0
ENSMUSG00000073028	Igkv4-71	0	0	0	0	0	0
ENSMUSG00000073043	Atoh1	0	0	0	0	0	0
ENSMUSG00000073045	Gm5570	0	0	0	0	0	0
ENSMUSG00000073051	Gm14812	2.009373	1.531666	0.428358	4.558959	3.907601	3.152222
ENSMUSG00000073052	D130052B06Rik	0.304706	0.105666	0.203265	0.213597	0.21799	0.607495
ENSMUSG00000073060	Zxda	3.495545	2.36899	2.237216	4.178504	3.72985	3.323542
ENSMUSG00000073062	Zxdb	3.931183	2.698514	4.309532	4.665696	4.391859	5.223865
ENSMUSG00000073063	Hbq1b	0	0	0	0.256435	0.263312	0
ENSMUSG00000073067	9130019P16Rik	0.443468	0	0	0.062397	0.209848	0.018479
ENSMUSG00000073069	Mageb2	0	0	0	0	0	0
ENSMUSG00000073073	Gm8098	0.680323	0.171292	0.526707	0.346129	0.494947	1.16953
ENSMUSG00000073077	Gm7173	0	0	0	0	0.087441	0
ENSMUSG00000073079	Srp54a	198.083534	155.484961	177.358788	172.841673	274.656494	218.529251
ENSMUSG00000073085	Cldn34b4	0	0	0	0	0	0
ENSMUSG00000073094	Smim9	0	0	0	0.447295	0	0
ENSMUSG00000073096	Lrrc61	1.680738	1.776928	2.399568	2.920071	2.865941	5.487977
ENSMUSG00000073102	Drc1	0.070213	0.032471	0.248412	0	0.528243	0.175015
ENSMUSG00000073103	Gm10466	0	0	0	0	0	0
ENSMUSG00000073110	Olfr444	0	0	0	0	0	0
ENSMUSG00000073111	Olfr446	0	0	0	0	0	0
ENSMUSG00000073116	Gm10471	0	0	0.092188	0	0.032937	0.619529
ENSMUSG00000073117	Gm7347	0.064456	0	0.044026	0	0.039599	0.796771
ENSMUSG00000073119	Speer4a	0.028625	0.026489	0.091754	0	0	0.353658
ENSMUSG00000073125	Xlr3b	0.915556	0.756268	0.202008	0.246267	0.305594	1.295293
ENSMUSG00000073130	Gm1141	0.369162	0.228171	0.43215	0.319952	0.703096	0.081762
ENSMUSG00000073131	Vma21	14.302663	12.9701	19.077922	18.485918	18.520102	13.47567
ENSMUSG00000073139	Tmem185a	20.472552	18.881288	17.930069	22.962744	24.715856	17.685688
ENSMUSG00000073141	4930567H17Rik	0	0	0	0	0	0
ENSMUSG00000073144	4930599N23Rik	0.60051	0.441686	0.508144	0.668801	0.821356	1.071588
ENSMUSG00000073145	Gm12000	0	0	0	0	0	0
ENSMUSG00000073147	5031425E22Rik	33.918867	36.209655	34.068831	58.455134	26.159925	35.549581
ENSMUSG00000073152	Gm10475	0	0	0	0	0	0
ENSMUSG00000073154	9330158H04Rik	0	0	0	0	0	0
ENSMUSG00000073155	1810058I24Rik	85.356008	80.559972	69.379162	88.007605	66.985854	78.879542
ENSMUSG00000073158	9030624G23Rik	0.19515	0.072181	0.208269	0.087544	0.178695	0.194524
ENSMUSG00000073164	2410018L13Rik	0.150466	0.046424	0.160831	0.215524	0.114899	0.300898
ENSMUSG00000073173	Gm10477	0	0	0	0	0	0
ENSMUSG00000073174	Gm29254	0	0	0	0	0.1371	0
ENSMUSG00000073176	Zfp449	0.157166	0.498857	0.336082	0.504325	0.540142	0.716971
ENSMUSG00000073177	Gm773	0	0	0	0	0.255213	0
ENSMUSG00000073179	Gm10478	0.437617	0.397817	0	0.958151	0.492027	0
ENSMUSG00000073184	Gm10479	0	0	0	0	0	0
ENSMUSG00000073197	5730507C01Rik	0.035742	0.132232	0.038159	0.080193	0.245506	0.106907
ENSMUSG00000073198	Bnip3l-ps	0.523042	0.644928	0	0.804621	0.108911	1.051736
ENSMUSG00000073207	Ccdc160	0.060105	0.11099	0	0.134571	0.206162	0.059827
ENSMUSG00000073208	Speer4c	0.45975	0	0	0	0	0
ENSMUSG00000073209	Klf14	0.027857	0.02578	0	0.125088	0	0.055578
ENSMUSG00000073226	Gm10482	0	0	0	0	0	0
ENSMUSG00000073233	Gm9144	0.215472	0.295439	0.223571	0.23784	0.606884	0.104614
ENSMUSG00000073234	Gm8773	0.302073	0.278603	0.16054	0.337713	0.172549	0.225273
ENSMUSG00000073236	2500004C02Rik	3.346074	3.799027	3.799473	4.118644	5.864066	3.651262
ENSMUSG00000073242	Dnmt3aos	0	0.125343	0.072249	0.075977	0.155238	0.13513
ENSMUSG00000073243	Gm9	0	0	0	0	0	0
ENSMUSG00000073245	Gm14819	0	0	0	0	0	0
ENSMUSG00000073247	Gm10486	0	0	0	0	0	0
ENSMUSG00000073255	Gm14632	0	0	0	0	0	0
ENSMUSG00000073257	Gm10488	0	0	0	0	0	0
ENSMUSG00000073267	Gm1993	0	0	0	0	0	0
ENSMUSG00000073274	Gm14636	0	0.101214	0.05237	0	0.147853	0.038263
ENSMUSG00000073290	Gm10490	0	0	0	0	0	0
ENSMUSG00000073291	Gm10491	0	0	0	0	0	0
ENSMUSG00000073293	Nudt10	0	0	0	0	0.058166	0
ENSMUSG00000073294	AU022751	0	0	0	0	0	0
ENSMUSG00000073295	Nudt11	0	0	0	0	0	0
ENSMUSG00000073367	Gm10493	0	0	0	0	0	0
ENSMUSG00000073371	Gm6594	0	0	0	0	0	0
ENSMUSG00000073374	C030034I22Rik	2.471834	1.928448	1.958206	3.55063	1.655373	2.39899
ENSMUSG00000073375	Lrrc30	0	0	0	0	0.058732	0
ENSMUSG00000073377	AU016765	0	0	0	0	0	0
ENSMUSG00000073380	Arrdc5	0	0	0	0	0	0
ENSMUSG00000073386	9830107B12Rik	0.143662	0.027067	0.153169	0.052489	0	0.145882
ENSMUSG00000073394	Runx2os1	3.189344	1.782585	2.488384	2.775478	2.684387	5.080123
ENSMUSG00000073396	Esp1	0	0	0	0	0	0
ENSMUSG00000073399	Trim40	1.35462	4.476715	1.434603	3.831253	3.912708	4.177018
ENSMUSG00000073400	Trim10	3.122406	1.190988	0.5415	2.319926	9.604864	3.501436
ENSMUSG00000073402	Gm8909	0.139183	0	0	0.275837	0.079528	0.368698
ENSMUSG00000073403	Gm10499	0.321027	0.049424	0	0.179789	0.122388	1.082623
ENSMUSG00000073405	H2-T-ps	1.870037	0.949523	0.7935	1.461215	0.85376	5.757326
ENSMUSG00000073406	H2-Bl	0.204435	0	0.137571	0.274974	0.318284	0.092317
ENSMUSG00000073407	Gm6034	0.05597	0.051693	0.298102	0.359994	0.128014	0
ENSMUSG00000073408	Mucl3	0.793157	0.642015	0.10588	0.55624	0.870291	0.626155
ENSMUSG00000073409	H2-Q6	32.844707	22.657251	38.898897	48.404788	50.955599	55.663907
ENSMUSG00000073411	H2-D1	1417.691641	979.36205	1461.463259	2281.291296	2172.667224	1386.802679
ENSMUSG00000073412	Lst1	33.125947	24.309207	30.093632	45.483129	47.621913	57.181055
ENSMUSG00000073413	Ly6g6d	13.657091	13.874408	11.346672	9.398277	11.932639	10.42556
ENSMUSG00000073414	Mpig6b	1.306377	2.20409	1.535898	1.308651	2.225999	1.326599
ENSMUSG00000073415	Gm10501	3.512822	3.912425	3.961589	3.670736	2.786999	3.421765
ENSMUSG00000073418	C4b	225.620295	292.50817	271.574458	103.495517	95.04467	84.056538
ENSMUSG00000073420	Btnl5-ps	0	0.047715	0	0	0	0
ENSMUSG00000073421	H2-Ab1	348.746046	305.809596	250.445749	483.3609	461.283677	676.603493
ENSMUSG00000073422	H2-Ke6	35.559041	36.89111	39.472517	43.667554	32.29607	30.089088
ENSMUSG00000073423	Zfp414	22.475354	26.286435	21.250388	25.200446	21.206387	25.324186
ENSMUSG00000073424	Cyp4f15	0	0	0	0	0	0
ENSMUSG00000073427	Gm4924	3.040023	3.495708	3.74008	2.884146	3.113198	2.647748
ENSMUSG00000073430	Gm10505	0.530156	1.868587	0.608207	0.25577	6.441673	0.17697
ENSMUSG00000073433	Arhgdig	14.788545	14.608837	9.802756	11.492461	8.877119	10.846446
ENSMUSG00000073434	Wdr90	3.076574	3.551892	4.234354	3.846122	3.67505	3.284839
ENSMUSG00000073435	Nme3	25.804876	21.373646	21.536688	24.604348	15.972102	17.09504
ENSMUSG00000073436	Eme2	16.702674	16.906183	16.029089	17.653126	11.161452	13.886727
ENSMUSG00000073437	D330041H03Rik	1.811869	3.336584	3.872776	2.152434	2.751914	2.223148
ENSMUSG00000073448	Gm10509	1.654471	2.689856	2.286649	3.258021	2.320092	2.396048
ENSMUSG00000073457	Smok2b	0	0	0	0.064924	0	0
ENSMUSG00000073458	Smok2a	0	0	0	0	0	0
ENSMUSG00000073460	Pnldc1	0.261082	0.156144	0.094525	0.236712	0.048323	0.088307
ENSMUSG00000073468	Sft2d1	80.087562	88.402724	67.974632	84.186137	70.339317	65.829803
ENSMUSG00000073471	Rsph3a	32.841386	39.281402	38.527771	36.052436	51.374252	45.482712
ENSMUSG00000073478	D730003I15Rik	9.440043	4.403991	11.598961	8.646743	8.814173	7.063242
ENSMUSG00000073481	Marc2	247.688086	131.31267	229.491957	144.237261	243.427238	179.287304
ENSMUSG00000073482	Gm10517	0.147472	0.270664	0.466569	0.32773	0.335717	0.416882
ENSMUSG00000073485	H3f3aos	0.676788	0.680698	1.037428	0.825702	0.808735	0.616354
ENSMUSG00000073486	Gm10518	0	0	0	0	0	0
ENSMUSG00000073489	Ifi204	70.278487	44.508549	57.520095	90.24008	83.916173	83.205714
ENSMUSG00000073490	Ifi207	17.855515	15.73353	15.321314	20.696126	19.727293	24.393297
