gene_id	gene_name	SRX22997881	SRX22997882	SRX22997883	SRX22997884	SRX22997885	SRX22997886
ENSG00000227842.1	ENSG00000227842	0	0	0	0	0	0
ENSG00000227845.2	ENSG00000227845	0	0	0	0	0	0
ENSG00000227846.1	UGT1A11P	0	0	0	0	0	0
ENSG00000227847.1	PPIAP93	0	0	0	0	0	0
ENSG00000227848.1	SUCLA2-AS1	0	0	0	0	0	0
ENSG00000227850.1	SEPTIN2P1	0	0	1.411346	1.555237	0.994057	0.526302
ENSG00000227851.1	ENSG00000227851	0	0	0	0	0	0
ENSG00000227852.1	RPS29P17	1.07272	1.542952	3.413352	0	0	0
ENSG00000227854.1	ENSG00000227854	0	0	0	0	0	0
ENSG00000227855.5	DPY19L2P3	0	0	0	0	0	0
ENSG00000227857.2	ENSG00000227857	0	0.192988	0	0	0.865978	0
ENSG00000227860.1	MTND5P18	0	0	0	0	0	0
ENSG00000227862.1	HNRNPA1P31	0	0	0	0	0	0
ENSG00000227863.3	ENSG00000227863	0	0	0	0	0	0
ENSG00000227864.1	ARL5AP1	0	0	0	0.182046	0	0
ENSG00000227867.1	ELOCP11	0	0	0	0	0	0
ENSG00000227868.7	TEX46	0	0	0	0	0	0
ENSG00000227871.1	USP9YP12	0	0	0	0	0	0
ENSG00000227873.1	FAM136GP	0	0	0	0	0	0
ENSG00000227874.1	GRAMD4P1	0	0	0.035768	0	0	0
ENSG00000227875.2	RPL23AP89	0	0	0	0	0	0
ENSG00000227877.7	MRLN	0	0	0	0	0.144651	0
ENSG00000227878.2	ENSG00000227878	0	0	0	0	0	0
ENSG00000227879.2	PSPC1P1	0	0	0	0	0	0
ENSG00000227880.1	ENSG00000227880	0	0	0	0	0	0
ENSG00000227881.1	ASS1P5	0	0	0.031477	0	0.047915	0
ENSG00000227882.1	THAP12P6	0	0	0	0	0	0
ENSG00000227883.1	ATP6V0E1P4	0	0	0	0	0	0
ENSG00000227885.4	ENSG00000227885	1.158547	0.797528	0.176757	0.269887	0.99769	0.364382
ENSG00000227887.1	RPS26P13	0	0	0.200691	0	0.303693	0
ENSG00000227888.4	FAM66A	0.266339	0	0	0.071673	0	0
ENSG00000227890.1	PSMA2P3	0.299431	0.132778	0.066188	0	0.100791	0
ENSG00000227892.1	OR5P4P	0	0	0	0	0	0
ENSG00000227893.1	LINC00352	0	0	0	0	0	0
ENSG00000227896.2	WAPL-DT	0.567313	0.220918	0.070168	0.102488	0.338093	0.025769
ENSG00000227905.1	MED6P1	0	0	0	0	0	0
ENSG00000227906.10	SNAP25-AS1	0.274882	0.052902	0	0	0.011086	0
ENSG00000227907.1	ENSG00000227907	0	0	0	0	0	0
ENSG00000227908.5	IL6ST-DT	0.150663	0.285219	0.095557	0.199194	0.315055	0.198758
ENSG00000227910.2	ENSG00000227910	0	0	0	0	0	0
ENSG00000227911.3	LINC02344	0	0	0	0	0	0
ENSG00000227912.2	ENSG00000227912	0	0	0	0	0	0
ENSG00000227913.1	KRT8P44	0.043185	0	0	0	0	0.020914
ENSG00000227914.3	ENSG00000227914	0	0	0	0	0	0
ENSG00000227915.1	ELOCP16	0	0	0	0	0	0
ENSG00000227917.3	ENSG00000227917	0	0	0	0.099679	0	0
ENSG00000227919.1	ENSG00000227919	0	0	0	0	0	0
ENSG00000227920.3	ENSG00000227920	0.06133	0	0	0	0	0
ENSG00000227922.1	SPTLC1P5	0	0	0.341844	0	1.006976	0
ENSG00000227923.1	ENSG00000227923	0	0	0	0	0	0
ENSG00000227924.2	RBPJP6	0	0	0	0.033323	0.040652	0
ENSG00000227925.2	LINC01655	0.282943	0	0	0	0	0
ENSG00000227927.2	MACROD2-IT1	0	0	0	0	0	0
ENSG00000227929.4	SRGAP3-AS3	0	0	0	0	0	0
ENSG00000227930.1	ENSG00000227930	0	0	0	0	0	0
ENSG00000227932.3	SELENOOLP	0	0.033497	0	0	0	0
ENSG00000227933.1	ENSG00000227933	0	0.082941	0	0	0.125616	0.060044
ENSG00000227934.1	ENSG00000227934	0.124466	0.166293	0	0.101833	0.251845	0.120379
ENSG00000227935.1	ENSG00000227935	0	0	0	0	0	0
ENSG00000227937.1	MTND2P30	0	0	0	0	0	0
ENSG00000227938.1	ENSG00000227938	0	0	0	0	0	0
ENSG00000227939.1	RPL3P2	1.779948	1.597388	1.464773	0.853258	1.521024	1.516928
ENSG00000227940.2	LINC01696	0	0	0	0	0	0
ENSG00000227941.1	UQCRBP2	0	0	0	0	0	0
ENSG00000227942.1	FRMD8P1	0	0	0	0.031058	0	0
ENSG00000227945.1	PTPRK-AS1	0	0	0	0	0	0
ENSG00000227946.3	INO80D-AS1	7.099671	3.499115	3.128589	2.21865	7.726293	2.373964
ENSG00000227947.2	LINC01738	0.157996	0.312033	0	0.162783	0.158845	0.191299
ENSG00000227948.4	ENSG00000227948	0	0	0	0	0	0
ENSG00000227949.1	CYCSP46	0	0	0	0	0	0
ENSG00000227950.1	ENSG00000227950	0	0	0	0.308611	0	0
ENSG00000227952.2	RPL18AP17	0	0	0	0	0	0
ENSG00000227953.7	LINC01341	0.208521	0.145455	0.22846	0	0.687943	0.087886
ENSG00000227954.7	TARID	0.045409	0.243221	0.036313	0.447929	0.202509	0.174716
ENSG00000227958.1	ENSG00000227958	0	0	0	0	0	0
ENSG00000227959.2	EPHA2-AS1	0.289399	0.739957	0.530762	0.503905	0.355413	0.280359
ENSG00000227960.1	ENSG00000227960	0	0	0	0	0.282692	0
ENSG00000227962.1	ENSG00000227962	0	0	0	0	0.810443	0
ENSG00000227963.2	RBM15-AS1	0.287551	0.288796	0.094161	0.466044	0.424903	0.062609
ENSG00000227964.1	LINC01429	0	0	0	0	0	0
ENSG00000227965.1	ENSG00000227965	0	0	0	0	0	0
ENSG00000227968.1	BUB3P1	0.061262	0	0	0.05044	0	0.029658
ENSG00000227969.1	NPM1P22	0.064915	0	0.085869	0	0	0
ENSG00000227970.1	NR1H5P	0	0	0	0	0	0
ENSG00000227971.1	ENSG00000227971	0	0	0	0	0	0
ENSG00000227972.1	THAP12P3	0	0	0	0	0	0
ENSG00000227973.1	PIN4P1	1.441827	0.311919	0.470427	0.183914	0	0.461189
ENSG00000227979.1	COX6A1P7	0	0	0	0	0	0
ENSG00000227981.2	ENSG00000227981	0	0	0	0	0	0
ENSG00000227982.1	RPL7P30	0	0	0	0	0	0
ENSG00000227983.1	BRK1P2	0	0	0	0	0	0
ENSG00000227986.1	TRIM60P18	0	0	0	0	0	0
ENSG00000227987.1	ENSG00000227987	0	0	0	0	0	0
ENSG00000227988.1	TDGF1P1	0	0	0	0	0	0
ENSG00000227992.1	ENSG00000227992	0	0	0.182414	0.219253	0.276961	0
ENSG00000227994.1	ENSG00000227994	0	0	0	0	0	0
ENSG00000227995.1	RAB11AP1	0	0	0	0	0	0
ENSG00000227999.1	MTND5P1	0	0	0	0	0	0
ENSG00000228000.1	RPL7AP65	0	0	0	0	0	0
ENSG00000228002.2	DHX9P1	0.138931	0.034666	0.011622	0	0.070737	0
ENSG00000228004.1	MYCLP2	0	0	0	0	0	0
ENSG00000228005.1	ENSG00000228005	0	0.056175	0	0	0	0
ENSG00000228007.1	RPL36AP7	0	0.220924	0	0	0.328353	0
ENSG00000228008.1	ENSG00000228008	0	0.077939	0	0	0.118127	0
ENSG00000228010.6	ENSG00000228010	0.276353	0.106066	0	0.129951	0.300601	0
ENSG00000228013.1	IL6R-AS1	0	0.148178	0.106286	0.106218	0.097053	0.06238
ENSG00000228014.1	ZNF680P1	0	0	0	0	0	0
ENSG00000228015.1	ENSG00000228015	0	0	0	0	0	0
ENSG00000228016.1	RAPGEF4-AS1	0	0	0	0	0.03463	0
ENSG00000228019.1	ENSG00000228019	0	0	0	0	0	0
ENSG00000228020.2	HNRNPA1P46	0	0	0.087576	0	0	0.032019
ENSG00000228021.7	ENSG00000228021	0	0	0	0	0	0
ENSG00000228022.6	HCG20	0.475907	0.117893	0.115986	0	0	0.1152
ENSG00000228024.1	CYP1D1P	0	0	0	0	0	0
ENSG00000228027.1	ENSG00000228027	0	0	0	0	0	0
ENSG00000228028.2	ENSG00000228028	0	0	0	0	0	0
ENSG00000228030.2	RPL21P76	0	0	0	0	0	0
ENSG00000228031.4	ENSG00000228031	0	0	0	0	0	0
ENSG00000228033.6	ENSG00000228033	0.484317	0	0	0	0.092802	0
ENSG00000228034.1	HMGN2P21	0	0	0	0	0.443373	0
ENSG00000228035.1	NGF-AS1	0	0	0	0	0	0
ENSG00000228036.1	HSPD1P9	0	0	0	0	0	0
ENSG00000228037.1	ENSG00000228037	1.213386	3.307775	3.806435	2.620266	6.800234	2.29429
ENSG00000228038.1	VN1R51P	0	0	0	0	0	0
ENSG00000228039.3	ENSG00000228039	0	0	0	0	0.49582	0
ENSG00000228040.1	ENSG00000228040	0	0	0	0	0	0
ENSG00000228041.2	EIF3JP1	0	0	0	0	0	0
ENSG00000228042.2	M6PRP1	0	0	0	0	0	0
ENSG00000228043.5	SPOPL-DT	0.145395	0.192508	0.221413	0.055024	0.21979	0.105557
ENSG00000228044.3	ENSG00000228044	0	0	0	0	0	0.05279
ENSG00000228045.1	DNAJA1P6	0	0	0	0	0	0
ENSG00000228046.2	MTCO3P40	0	0	0	0	0	0
ENSG00000228048.1	ENSG00000228048	0	0	0	0	0	0
ENSG00000228049.8	POLR2J2	0.431752	0.265906	0.080382	0.111738	3.056573	0.202568
ENSG00000228050.1	TOP3BP1	0	0	0	0	0	0
ENSG00000228051.1	WBP11P3	0.029407	0	0	0	0.029544	0
ENSG00000228053.1	RPL21P87	0.165164	0	0.251238	0.133311	0	0
ENSG00000228054.2	RANP5	0	0	0	0	0	0
ENSG00000228055.3	FAM245A	0.068269	0	0	0	0	0.028277
ENSG00000228056.3	CFL1P3	0	0.209174	0.103659	0	0.157926	0
ENSG00000228057.1	SEC63P1	0.86954	0.069689	0.248243	0.176162	0.479889	0.102783
ENSG00000228058.4	LINC01736	0	0	0	0	0	0
ENSG00000228060.3	PABPC4-AS1	0	0	0	0	0	0
ENSG00000228061.7	ENSG00000228061	0	0	0	0	0	0
ENSG00000228063.4	LYPLAL1-DT	0.110784	0.295331	0.024224	0.071745	0.249855	0
ENSG00000228064.1	ENSG00000228064	0	0	0	0	0	0
ENSG00000228065.13	LINC01515	4.596928	1.13117	2.164399	1.229377	3.589067	0.837619
ENSG00000228067.1	LINC01740	0	0	0	0	0	0
ENSG00000228069.1	MTCO3P29	0	0	0	0	0	0
ENSG00000228071.4	RPL7P47	0.15148	0.533275	0.267748	0.214946	0.6677	0.191216
ENSG00000228072.1	ENSG00000228072	0	0	0	0	0	0
ENSG00000228073.1	ENSG00000228073	0	0	0	0	0	0
ENSG00000228074.1	UBBP5	0.438162	0	0.303639	0	0.4533	0.652041
ENSG00000228075.5	BOD1L2	0	0	0	0.013412	0.032593	0
ENSG00000228076.2	ENSG00000228076	0	0	0	0	0	0
ENSG00000228078.1	HLA-U	0	0	0	0	0	0
ENSG00000228079.2	ENSG00000228079	0	0	0	0	0	0
ENSG00000228081.2	ENSG00000228081	0	0	0	0	0	0
ENSG00000228082.1	SIM1-AS1	0	0	0	0	0	0
ENSG00000228083.3	IFNA14	0	0	0	0	0	0
ENSG00000228084.3	ENSG00000228084	0.783944	0.94668	0.8775	0.742794	2.163222	1.575047
ENSG00000228085.1	ENSG00000228085	0	0	0	0	0	0
ENSG00000228086.1	ENSG00000228086	0	0	0	0	0	0
ENSG00000228089.1	PNKDP1	0.189959	0	0	0	0	0
ENSG00000228092.1	COX6CP15	0	0	0	0	0	0
ENSG00000228095.3	ENSG00000228095	0	0	0	0	0	0
ENSG00000228097.1	MTATP6P11	0	0	0	0	0	0
ENSG00000228098.1	ENSG00000228098	0	0	0	0	0	0
ENSG00000228100.2	LINC01820	0	0	0	0	0	0
ENSG00000228105.2	LINC01757	0	0	0	0	0	0
ENSG00000228107.1	ENSG00000228107	0	0.078669	0.078278	0	1.357855	0
ENSG00000228108.1	SPTBN1-AS1	0	0	0	0	0	0.0661
ENSG00000228109.2	MELTF-AS1	2.51346	0.461078	0.919445	0.267165	1.434235	0.335398
ENSG00000228110.4	ST13P19	0.320768	0.229916	0.250763	0.228795	0.402348	0.131119
ENSG00000228111.1	TPT1P2	0	0	0	0	0	0
ENSG00000228112.1	ENSG00000228112	0	0	0	0	0	0
ENSG00000228113.7	ENSG00000228113	1.809961	2.611677	0.182836	0.854822	1.036618	3.24632
ENSG00000228115.1	ENSG00000228115	0.842494	0.142796	0.140954	0	0.214609	0
ENSG00000228118.3	MYL6P5	0.376034	0.462963	0.114488	0	0.175012	0.665534
ENSG00000228120.2	ENSG00000228120	0	0	0	0	0	0
ENSG00000228121.1	PHB1P3	0	0.103362	0.051647	0.064066	0	0.075491
ENSG00000228122.1	MTND1P17	0	0	0	0	0	0
ENSG00000228123.4	ENSG00000228123	0	0	0	0	0	0
ENSG00000228124.1	MDN1-AS1	0.329315	0.221518	0	0.134274	0.167108	0
ENSG00000228125.2	AKIRIN1P2	0	0	0	0	0	0
ENSG00000228126.1	FALEC	0.506443	0	0.084109	0	0	0
ENSG00000228127.3	LINC01649	0	0	0	0	0	0
ENSG00000228131.1	IGHD6-6	0	0	0	0	0	0
ENSG00000228132.2	ENSG00000228132	0	0	0	0	0	0
ENSG00000228133.3	ENSG00000228133	0	0	0	0	0	0
ENSG00000228134.1	UBE2V1P14	0	0	0	0	0	0
ENSG00000228135.1	LINC01494	0	0	0	0	0	0
ENSG00000228136.1	ENSG00000228136	0	0	0	0	0	0
ENSG00000228137.1	ENSG00000228137	0	0.150902	0.148879	0	0.453179	0
ENSG00000228140.2	EFHD2-AS1	0	0.120281	0.11365	0.099665	0.338244	0.083304
ENSG00000228141.8	ENSG00000228141	0	0	0	0	0	0
ENSG00000228142.3	ENSG00000228142	0.210623	0	0	0	0	0
ENSG00000228143.2	ENSG00000228143	0	0	0	0	0	0
ENSG00000228144.2	ENSG00000228144	0.636823	0.46108	0.821206	0.687755	1.817278	3.668488
ENSG00000228146.9	CASP16P	0	0.109564	0	0	0	0.416031
ENSG00000228149.1	RPL3P1	0.051785	0.032248	0	0.120978	0.049207	0.047359
ENSG00000228150.1	ENSG00000228150	0	0	0.244594	0.149283	0.745221	0.5319
ENSG00000228151.1	ENSG00000228151	0	0	0	0	0	0
ENSG00000228153.1	ENSG00000228153	0	0	0	0	0	0
ENSG00000228154.3	ENSG00000228154	0	0	0	0	0	0
ENSG00000228156.1	ENSG00000228156	0	0	0	0	0	0
ENSG00000228157.4	ENSG00000228157	0.3652	0	0	0	0	0.096363
ENSG00000228158.2	TLE1P1	1.37042	0.502322	0.239526	0.702879	0.490818	0.355542
ENSG00000228159.2	LINC01674	0	0	0	0	0	0
ENSG00000228160.2	ENSG00000228160	0	0	0	0	0	0
ENSG00000228161.1	ENSG00000228161	0	0	0	0	0	0
ENSG00000228162.2	ENSG00000228162	0	0.101915	0	0.0424	0	0
ENSG00000228165.1	ENSG00000228165	0	0	0	0	0	0
ENSG00000228166.1	MTND1P11	0	0	0	0	0.072338	0
ENSG00000228167.1	ENSG00000228167	0	0	0	0	0	0
ENSG00000228168.1	HNRNPA1P21	0.641661	0.212075	0.721656	0.36939	0.522225	0.06212
ENSG00000228169.3	PPIAP19	0.317472	0.116932	0	0	0	0.229323
ENSG00000228170.1	ENSG00000228170	0	0	0	0	0	0
ENSG00000228171.1	C11orf98P3	0	0	0	0	0	0
ENSG00000228172.5	ENSG00000228172	0.047862	0.141408	0.047377	0.177774	0.643757	0.198858
ENSG00000228173.2	ENSG00000228173	0	0	0	0	0	0
ENSG00000228174.7	ENSG00000228174	0	0	0	0	0	0
ENSG00000228175.3	GEMIN8P4	1.355046	1.319718	0.598676	1.037726	1.914341	0.786754
ENSG00000228176.1	ENSG00000228176	0	0	0	0	0	0
ENSG00000228181.1	ENSG00000228181	0	0	0	0	0	0
ENSG00000228182.1	MTND2P25	0	0	0	0	0	0
ENSG00000228184.1	SNX19P1	0	0	0	0	0.018281	0
ENSG00000228187.1	ENSG00000228187	0	0	0	0	0	0
ENSG00000228189.5	LINC02843	0	0	0	0	0	0
ENSG00000228190.2	RPL23AP16	0	0	0	0	0	0
ENSG00000228191.1	ENSG00000228191	0	0	0	0	0	0
ENSG00000228192.10	ZNF691-DT	1.425387	0.079385	0.399669	0.057128	0.173565	0.1517
ENSG00000228193.1	ELOCP14	0	0	0	0	0	0
ENSG00000228194.1	ENSG00000228194	0	0	0	0	0	0
ENSG00000228195.2	RPL5P27	0	0	0	0	0	0
ENSG00000228196.1	PTPN2P1	0.05673	0	0	0.141348	0.057836	0
ENSG00000228198.3	OR2M3	0	0	0	0	0	0
ENSG00000228201.1	ENSG00000228201	0	0	0	0	0.227566	0.108103
ENSG00000228203.8	GRASLND	0.233716	0.036889	0.148617	0.041792	0.174888	0.13152
ENSG00000228204.2	ENSG00000228204	0	0	0	0	0	0
ENSG00000228205.1	RPS3P3	5.68996	3.126228	6.296183	3.434712	4.698575	4.815626
ENSG00000228207.1	ENSG00000228207	0	0	0	0	0	0
ENSG00000228208.7	LINC02869	0	0	0	0	0	0
ENSG00000228209.1	PNPP1	0	0	0	0	0	0
ENSG00000228210.1	RPL7AP12	0.334197	0	0	0	0	0
ENSG00000228211.2	HYAL6P	0	0	0	0	0	0
ENSG00000228212.1	OFD1P17	0.017997	0.011818	0.011885	0	0	0.008748
ENSG00000228213.5	NLGN1-AS1	0	0	0	0	0	0
ENSG00000228215.3	LINC02770	0	0	0	0	0	0
ENSG00000228216.1	ENSG00000228216	0	0	0.247112	0	0	0
ENSG00000228217.1	PNRC2P1	0	0.158762	0	0	0.505449	0.111937
ENSG00000228218.1	ATF4P3	0.244256	0.249174	0.039685	0	0.167291	0.028895
ENSG00000228219.1	NPM1P30	0	0	0	0	0	0
ENSG00000228221.6	LINC00578	2.446548	0.357677	0.795968	0.287687	0.658274	0.138486
ENSG00000228222.1	ENSG00000228222	0	0	0.113343	0.167921	0	0
ENSG00000228223.3	HCG11	6.434862	1.126088	1.861084	1.030945	3.593974	0.4546
ENSG00000228224.4	NACA4P	0.891002	0.256841	0.558589	0.586833	0.435388	0.576515
ENSG00000228225.1	CRLF3P3	0	0	0	0	0	0
ENSG00000228226.1	ENSG00000228226	0	0	0	0	0	0
ENSG00000228229.2	ENSG00000228229	0	0	0	0	0	0
ENSG00000228231.2	TINAG-AS1	0	0	0	0	0	0
ENSG00000228232.1	GAPDHP1	4.249306	4.054421	3.045618	2.423413	4.999487	4.755189
ENSG00000228234.1	GLRXP1	0	0	0	0	0	0
ENSG00000228235.1	ENSG00000228235	0	0	0	0	0	0
ENSG00000228236.2	TXNP5	0.962613	1.104478	0.871836	0.518796	0.659233	0.470284
ENSG00000228237.5	EFCAB14-AS1	0	0	0	0	0	0
ENSG00000228238.1	ENSG00000228238	0.179087	0.078872	0	0	0.240437	0
ENSG00000228239.1	ENSG00000228239	0	0	0	0	0	0
ENSG00000228240.1	TTTY17A	0	0	0	0	0	0
ENSG00000228241.1	MOB1AP1	0	0	0	0	0	0
ENSG00000228242.6	XPC-AS1	0.517216	0.087509	0.074942	0.209999	0.070942	0
ENSG00000228247.1	UBBP2	0.571847	0.404049	0	0.927196	0	0
ENSG00000228248.1	NUTF2P3	0	0	0	0	0	0
ENSG00000228251.1	ENSG00000228251	0.139299	0	0	0.227642	0.282181	0
ENSG00000228252.10	COL6A4P2	0.043663	0.026	0	0	0.089057	0
ENSG00000228253.1	MT-ATP8	34408.523266	50815.018432	59981.824728	51759.91454	23691.024072	30968.484056
ENSG00000228255.1	ENSG00000228255	0	0	0	0	0	0
ENSG00000228257.1	ENSG00000228257	0	0	0	0	0	0
ENSG00000228259.3	ENSG00000228259	0	0	0	0	0	0
ENSG00000228261.1	ITPRIP-AS1	0.064729	0.085586	0.042826	0.053232	0.195583	0
ENSG00000228262.11	LINC01320	0	0	0	0	0.523563	0
ENSG00000228264.1	PSMD8P1	0.084401	0	0	0.069289	0	0.040841
ENSG00000228271.2	LINC02048	0	0	0	0	0	0
ENSG00000228272.1	ENSG00000228272	0	0	0	0	0	0
ENSG00000228274.5	TOMM22-DT	0.275699	0.047514	0.06661	0.041489	0.050699	0.069487
ENSG00000228275.1	ARMCX3-AS1	0.155718	0.104587	0	0	0	0
ENSG00000228277.1	UMLILO	0	0	0	0	0	0
ENSG00000228278.5	ORM2	1.69397	0	0.311127	0.070437	1.380401	0
ENSG00000228280.1	ENSG00000228280	0	0	0	0	0	0
ENSG00000228283.4	KATNBL1P6	0.212965	0	0.046442	0	0	0
ENSG00000228285.2	LYPLA2P1	0.100438	0.382888	0.190734	0.393251	0.194423	0.143208
ENSG00000228286.3	ENSG00000228286	0	0.026579	0	0	0	0
ENSG00000228288.9	PCAT6	2.798284	0.59166	1.161893	0.628671	4.288089	0.841674
ENSG00000228289.1	ENSG00000228289	0	0	0	0	0	0
ENSG00000228290.7	TBX18-AS1	0	0	0	0	0	0
ENSG00000228291.1	ARL4AP3	0	0	0	0	0.502462	0
ENSG00000228292.1	ENSG00000228292	0	0	0	0	0	0
ENSG00000228293.1	IDH3B-DT	0	0	0	0	0	0
ENSG00000228294.7	BMS1P17	0	0	0	0	0	0
ENSG00000228295.2	LINC00392	0	0.044201	0	0.059619	0.074017	0
ENSG00000228296.1	TTTY4C	0	0	0	0	0	0.006995
ENSG00000228300.14	FAM174C	56.903236	16.104407	32.620569	18.115001	37.77307	16.928054
ENSG00000228301.1	RPL7P55	0	0	0	0	0	0
ENSG00000228302.2	ENSG00000228302	0	0	0	0	0	0
ENSG00000228303.1	ENSG00000228303	0	0	0	0	0	0
ENSG00000228304.1	OR4K6P	0	0	0	0	0	0
ENSG00000228305.2	PRELID1P6	2.958333	2.302794	1.289799	1.153603	2.489187	3.250117
ENSG00000228307.3	OR2S1P	0	0	0	0	0.196579	0
ENSG00000228308.2	LINC01209	0	0	0	0	0	0
ENSG00000228309.7	LINC01350	0	0	0	0	0	0
ENSG00000228312.1	GAPDHP45	0	0	0	0	0.274187	0
ENSG00000228314.2	CYP4F29P	0	0.121043	0	0	0.206877	0.260407
ENSG00000228315.12	GUSBP11	6.719881	5.813549	3.948682	2.688643	9.29449	1.320114
ENSG00000228316.1	MTATP6P19	0	0	0	0	0	0
ENSG00000228317.2	FKTN-AS1	0	0	0	0	0	0.166739
ENSG00000228318.3	ENSG00000228318	0	0.035479	0	0	0	0
ENSG00000228319.1	SPATA2P1	0	0	0	0	0	0
ENSG00000228322.1	GLIS3-AS2	0	0	0	0	0	0.03489
ENSG00000228323.2	MYADM-AS1	0	0	0	0	0	0
ENSG00000228325.5	IGKV3D-7	0	3.250328	7.852656	15.82874	6.72074	5.174718
ENSG00000228327.6	ENSG00000228327	0	0	0	0	0	0
ENSG00000228328.2	PGK1P1	0.215923	0.189608	0.219831	0.194574	0.52475	0.243931
ENSG00000228329.3	LINC01890	0	0	0	0	0	0
ENSG00000228330.1	ENSG00000228330	0	0	0	0	0	0
ENSG00000228331.2	RPL17P43	0.124338	0.082925	0.081339	0.11224	0.125153	0.059073
ENSG00000228334.3	ENSG00000228334	0	0	0	0.155173	0.037843	0
ENSG00000228335.1	ENSG00000228335	0.815869	0.155069	0.548139	0.191327	0.354562	0.446233
ENSG00000228336.2	OR9H1P	0	0.007984	0.016071	0	0	0
ENSG00000228337.1	PPIAP69	0	0	0	0	0	0
ENSG00000228338.1	LINC01784	0	0	0	0	0	0
ENSG00000228339.1	AMD1P1	0	0	0.089266	0	0	0.032648
ENSG00000228340.8	MIR646HG	0.591923	0.272758	0.063329	0.331022	0.236673	0.181526
ENSG00000228341.1	ENSG00000228341	0	0	0	0	0	0
ENSG00000228343.1	ENSG00000228343	0	0	0	0	0	0
ENSG00000228345.2	ENSG00000228345	0	0	0	0	0	0
ENSG00000228347.1	FTLP17	0	0	0	0	0	0
ENSG00000228348.1	EFCAB14P1	0	0.115505	0	0.139134	0	0
ENSG00000228349.1	RPS26P4	0	0	0	0	0	0
ENSG00000228350.1	LINC02585	2.343435	0	0	0	0	0
ENSG00000228351.3	ENSG00000228351	0	0	0	0	0	0
ENSG00000228352.2	ENSG00000228352	0	0	0	0	0	0
ENSG00000228353.1	ENSG00000228353	0	0.447074	0	0	0.333483	0.158631
ENSG00000228354.1	ENSG00000228354	0	0	0	0	0	0
ENSG00000228355.1	ENSG00000228355	0	0	0	0	0	0
ENSG00000228358.7	LINC02263	0.389867	0	0.087139	0	0	0
ENSG00000228360.1	ENSG00000228360	0.823522	0	0.283818	0	0	0.203435
ENSG00000228361.2	ENSG00000228361	0	0	0	0	0	0
ENSG00000228363.2	CHMP3-AS1	0	0.05665	0.03794	0	0.157505	0
ENSG00000228364.1	SAR1AP1	0	0	0	0	0	0
ENSG00000228365.1	ENSG00000228365	0	0	0	0	0	0
ENSG00000228366.1	ENSG00000228366	0	0	0	0	0	0
ENSG00000228367.3	ENSG00000228367	0	0	0	0	0.062277	0.02994
ENSG00000228368.1	ENSG00000228368	0	0	0	0	0	0
ENSG00000228369.2	TXNDC12-AS1	0	0	0	0	0	0
ENSG00000228372.8	SMIM10L2B-AS1	0.118565	0.03916	0	0	0	0
ENSG00000228373.2	ENSG00000228373	0	0	0	0	0	0
ENSG00000228374.1	RPL9P13	0	0	0	0	0	0
ENSG00000228375.1	RPS20P25	0	0	0	0	0	0
ENSG00000228376.4	GAS2L1P2	0	0	0	0	0	0
ENSG00000228379.1	ENSG00000228379	0	0	0	0	0	0
ENSG00000228380.1	MYL6BP1	0	0	0	0	0	0
ENSG00000228382.3	ITPKB-IT1	0	0.167701	0.028036	0.139872	0.092802	0
ENSG00000228383.7	FAM197Y7	0	0	0	0	0	0
ENSG00000228384.4	ENSG00000228384	0	0	0	0	0	0
ENSG00000228386.2	ENSG00000228386	0	0	0	0	0	0
ENSG00000228391.1	ENSG00000228391	0	0	0	0	0	0.059471
ENSG00000228392.3	ENSG00000228392	0	0.050364	0	0	0	0
ENSG00000228393.6	LINC01004	6.595216	6.49313	3.811822	2.337038	9.485847	1.062439
ENSG00000228395.3	ENSG00000228395	0.435599	0.106195	0.302923	0.279125	0.357832	0.113856
ENSG00000228397.3	LINC01635	0	0.063026	0.125739	0.077786	0.095734	0.084987
ENSG00000228398.3	HMGN2P25	0	0.301035	0	0	0	0
ENSG00000228399.1	ENSG00000228399	0.849489	0.580444	0	0	0	0.469726
ENSG00000228400.2	CNTNAP5-DT	0	0	0	0	0	0
ENSG00000228401.7	ENSG00000228401	0.044036	0.284623	0.202976	0.080589	0.441737	0.186893
ENSG00000228403.1	ENSG00000228403	0	0	0	0	0	0
ENSG00000228404.1	ENSG00000228404	0	0	0	0.105886	0.131047	0.062611
ENSG00000228407.2	ENSG00000228407	0	0	0	0	0.574303	0
ENSG00000228408.6	ENSG00000228408	0	0	0	0	0.025382	0.10565
ENSG00000228409.9	CCT6P1	0.288878	0	0	0	0	0
ENSG00000228410.6	ELOCP24	0	0	0	0	0	0
ENSG00000228411.1	CDY4P	0	0	0	0	0	0
ENSG00000228412.9	LNC-LBCS	0.050634	0.039803	0.095154	0.212232	0.060462	0.636041
ENSG00000228413.1	ARL8BP1	0	0	0	0	0	0
ENSG00000228414.8	REL-DT	0	0.013705	0	0	0.041937	0
ENSG00000228415.3	PTMAP1	0	0	0.205582	0	0	0
ENSG00000228417.1	ENSG00000228417	0	0	0	0	0.168192	0
ENSG00000228420.1	LINC01768	0	0	0	0	0	0
ENSG00000228421.2	ENSG00000228421	0.120104	0.080171	0	0	0	0
ENSG00000228422.5	LINC00687	0	0	0	0	0	0
ENSG00000228423.2	ENSG00000228423	0	0	0	0	0	0
ENSG00000228426.1	ENSG00000228426	0	0	0	0	0	0
ENSG00000228427.5	ENSG00000228427	0	0.6542	0.471684	0.209516	0.65277	0.426913
